*HASH_VALUE,creature ID,name,ia,da,p,pia,pda,cc,pr
_8C9F85EFEEB0FA01,cbbpc4,Izam pénétrant,un,l'\d,Izams pénétrants,des,les,de l',à l'
_105F3DEBF0F2EE1A,cbbpd1,Izam brutal,un,l'\d,Izams brutaux,des,les,de l',à l'
_0A0CB14171EEC0EE,cbbpd2,Izam malveillant,un,l'\d,Izams malveillants,des,les,de l',à l'
_8C9F4DEBF2D0F602,cbbpd3,Izam moqueur,un,l'\d,Izams moqueurs,des,les,de l',à l'
_0C9F8509EC90FA10,cbbpd4,Izam charognard,un,l'\d,Izams charognards,des,les,de l',à l'
_C2B185276874236E,cbcga1,Yber impur,un,l'\d,Ybers impurs,des,les,de l',à l'
_04AFE9F362486021,cbcga2,Yber tuméfié,un,l'\d,Ybers tuméfiés,des,les,de l',à l'
_4EE0BA7009843982,cbcga3,Yber contaminé,un,l'\d,Ybers contaminés,des,les,de l',à l'
_001FD1F97DB9D009,cbcga4,Yber infecté,un,l'\d,Ybers infectés,des,les,de l',à l'
_014049F4A2F9D82D,cbcgb1,Yber écœurant,un,l'\d,Ybers écœurants,des,les,de l',à l'
_014F05FBA8899020,cbcgb2,Yber puant,un,l'\d,Ybers puants,des,les,de l',à l'
_6DDF0D1C6C46EF40,cbcgb3,Yber morbide,un,l'\d,Ybers morbides,des,les,de l',à l'
_FFF0710F66C3839C,cbcgb4,Yber empoisonné,un,l'\d,Ybers empoisonnés,des,les,de l',à l'
_C53155EF6634EEFB,cbcgc1,Yber souffrant,un,l'\d,Ybers souffrants,des,les,de l',à l'
_CF0F75F3E494F273,cbcgc2,Yber fiévreux,un,l'\d,Ybers fiévreux,des,les,de l',à l'
_8CD6823408BF0403,cbcgc3,Yber putréfié,un,l'\d,Ybers putréfiés,des,les,de l',à l'
_41D045F9A68ACC1D,cbcgc4,Yber venimeux,un,l'\d,Ybers venimeux,des,les,de l',à l'
_C56F2519E074EEFC,cbcgd1,Yber ravagé,un,l'\d,Ybers ravagés,des,les,de l',à l'
_C6AE8D44722DE4F8,cbcgd2,Yber poisseux,un,l'\d,Ybers poisseux,des,les,de l',à l'
_DD93017B043C447C,cbcgd3,Yber pestilentiel,un,l'\d,Ybers pestilentiels,des,les,de l',à l'
_2D5F3D27EAB70742,cbcgd4,Yber délirant,un,l'\d,Ybers délirants,des,les,de l',à l'
_45AFCD5A38EFE40F,cbcge1,Yber pustuleux,un,l'\d,Ybers pustuleux,des,les,de l',à l'
_49AF9DF7E294F203,cbcge2,Yber suintant,un,l'\d,Ybers suintants,des,les,de l',à l'
_49AF85EFE6F2F603,cbcge3,Yber écumant,un,l'\d,Ybers écumants,des,les,de l',à l'
_054E795372EEF400,cbcge4,Yber répugnant,un,l'\d,Ybers répugnants,des,les,de l',à l'
_85EFF1F021685C26,cbcgf1,Yber dément,un,l'\d,Ybers déments,des,les,de l',à l'
_C540F5F5E488601B,cbcgf2,Yber frénétique,un,l'\d,Ybers frénétiques,des,les,de l',à l'
_40DFF5ECA2C8AC29,cbcgf3,Yber démoniaque,un,l'\d,Ybers démoniaques,des,les,de l',à l'
_02ED6936342DC8F7,cbcja1,Yber novice,un,l'\d,Ybers novices,des,les,de l',à l'
_B180412E2A96E73F,cbcja2,Yber secondaire,un,l'\d,Ybers secondaires,des,les,de l',à l'
_6E1F612AE946D73F,cbcja3,Yber tempéré,un,l'\d,Ybers tempérés,des,les,de l',à l'
_0AAFADEFE694FAFF,cbcja4,Yber grandissant,un,l'\d,Ybers grandissants,des,les,de l',à l'
_2E9F11216CE6CF40,cbcjb1,Yber repu,un,l'\d,Ybers repus,des,les,de l',à l'
_B140011B6D380F40,cbcjb2,Yber commun,un,l'\d,Ybers communs,des,les,de l',à l'
_8611250B6672F6FA,cbcjb3,Yber gavé,un,l'\d,Ybers gavés,des,les,de l',à l'
_93A724FAB028EB70,cbcjb4,Yber intimidant,un,l'\d,Ybers intimidants,des,les,de l',à l'
_010FE9EEA68AC019,cbcjc1,Yber vigilant,un,l'\d,Ybers vigilants,des,les,de l',à l'
_73C1451DED57D741,cbcjc2,Yber vorace,un,l'\d,Ybers voraces,des,les,de l',à l'
_47E49E25409E140B,cbcjc3,Yber pilleur,un,l'\d,Ybers pilleurs,des,les,de l',à l'
_0AAFADF7E2B2FA01,cbcjc4,Yber pénétrant,un,l'\d,Ybers pénétrants,des,les,de l',à l'
_8E6F65F3E4F4EE1A,cbcjd1,Yber brutal,un,l'\d,Ybers brutaux,des,les,de l',à l'
_C35D515171EED4F2,cbcjd2,Yber malveillant,un,l'\d,Ybers malveillants,des,les,de l',à l'
_0AAF75F3E6D2F602,cbcjd3,Yber moqueur,un,l'\d,Ybers moqueurs,des,les,de l',à l'
_8AAFAD11E092FA10,cbcjd4,Yber charognard,un,l'\d,Ybers charognards,des,les,de l',à l'
_86EF35EF68B4EE19,cbcje1,Yber pourchassant,un,l'\d,Ybers pourchassants,des,les,de l',à l'
_0510DDF927998021,cbcje2,Yber instable,un,l'\d,Ybers instables,des,les,de l',à l'
_A382BD65092B0067,cbcje3,Yber terrorisant,un,l'\d,Ybers terrorisants,des,les,de l',à l'
_805E3159330FE4FD,cbcje4,Yber avide,un,l'\d,Ybers avides,des,les,de l',à l'
_83ED6936342DC8F7,cbcla1,Yber novice,un,l'\d,Ybers novices,des,les,de l',à l'
_3280412E2A96E73F,cbcla2,Yber secondaire,un,l'\d,Ybers secondaires,des,les,de l',à l'
_EF1F612AE946D73F,cbcla3,Yber tempéré,un,l'\d,Ybers tempérés,des,les,de l',à l'
_8BAFADEFE694FAFF,cbcla4,Yber élancé,un,l'\d,Ybers Élancés,des,les,de l',à l'
_AF9F11216CE6CF40,cbclb1,Yber repu,un,l'\d,Ybers repus,des,les,de l',à l'
_3240011B6D380F40,cbclb2,Yber commun,un,l'\d,Ybers communs,des,les,de l',à l'
_0711250B6672F6FA,cbclb3,Yber gavé,un,l'\d,Ybers gavés,des,les,de l',à l'
_14A724FAB028EB70,cbclb4,Yber intimidant,un,l'\d,Ybers intimidants,des,les,de l',à l'
_820FE9EEA68AC019,cbclc1,Yber vigilant,un,l'\d,Ybers vigilants,des,les,de l',à l'
_F4C1451DED57D741,cbclc2,Yber vorace,un,l'\d,Ybers voraces,des,les,de l',à l'
_C8E49E25409E140B,cbclc3,Yber pilleur,un,l'\d,Ybers pilleurs,des,les,de l',à l'
_8BAFADF7E2B2FA01,cbclc4,Yber pénétrant,un,l'\d,Ybers pénétrants,des,les,de l',à l'
_657C811866277F76,ccada1,Gingo menu,un,le,Gingos menus,des,les,du,au
_DE34F5BAB3981381,ccada2,Gingo chétif,un,le,Gingos chétifs,des,les,du,au
_655B3928ECE78F76,ccada3,Jeune Gingo,un,le,Jeunes Gingos,des,les,du,au
_DE34A1B86B47EB7E,ccada4,Gingo discipliné,un,le,Gingos disciplinés,des,les,du,au
_45BF5A117D7BDC11,ccadb1,Gingo vigoureux,un,le,Gingos vigoureux,des,les,du,au
_C6DE9E0ABC199804,ccadb2,Gingo grondeur,un,le,Gingos grondeurs,des,les,du,au
_C6DE6216F8DA9C04,ccadb3,Gingo renfrogné,un,le,Gingos renfrognés,des,les,du,au
_052F5123E6743472,ccadb4,Gingo hurlant,un,le,Gingos hurlants,des,les,du,au
_41AF5D1134575321,ccade1,Gingo traqueur,un,le,Gingos traqueurs,des,les,du,au
_052F51FFE6762C75,ccade2,Gingo violent,un,le,Gingos violents,des,les,du,au
_066F56FBF9F9AC0D,ccade3,Gingo effroyable,un,le,Gingos effroyables,des,les,du,au
_DE34A5B3AEA71B7D,ccade4,Imposant Gingo,un,l'\d,Imposants Gingos,des,les,du,à l'
_E57C811866277F76,ccafa1,Gingo menu,un,le,Gingos menus,des,les,du,au
_5E34F5BAB3981381,ccafa2,Gingo chétif,un,le,Gingos chétifs,des,les,du,au
_E55B3928ECE78F76,ccafa3,Jeune Gingo,un,le,Jeunes Gingos,des,les,du,au
_5E34A1B86B47EB7E,ccafa4,Gingo discipliné,un,le,Gingos disciplinés,des,les,du,au
_C5BF5A117D7BDC11,ccafb1,Gingo vigoureux,un,le,Gingos vigoureux,des,les,du,au
_46DE9E0ABC199804,ccafb2,Gingo grondeur,un,le,Gingos grondeurs,des,les,du,au
_46DE6216F8DA9C04,ccafb3,Gingo renfrogné,un,le,Gingos renfrognés,des,les,du,au
_852F5123E6743472,ccafb4,Gingo hurlant,un,le,Gingos hurlants,des,les,du,au
_E57C9118E4C76F78,ccafc1,Gingo angoissant,un,le,Gingos angoissants,des,les,du,au
_11D0AA63305E6813,ccafc2,Gingo cruel,un,le,Gingos cruels,des,les,du,au
_D3F07E65305F7411,ccafc3,Gingo nuisible,un,le,Gingos nuisibles,des,les,du,au
_C13E120F7979A0FC,ccafc4,Gingo fulminant,un,le,Gingos fulminants,des,les,du,au
_EB2878AD6AF98BAC,ccafd5,Torrius,un,le,Torrius,des,les,du,au
_C1AF5D1134575321,ccafe1,Gingo traqueur,un,le,Gingos traqueurs,des,les,du,au
_852F51FFE6762C75,ccafe2,Gingo violent,un,le,Gingos violents,des,les,du,au
_866F56FBF9F9AC0D,ccafe3,Gingo effroyable,un,le,Gingos effroyables,des,les,du,au
_5E34A5B3AEA71B7D,ccafe4,Imposant Gingo,un,l'\d,Imposants Gingos,des,les,du,à l'
_45A07D15A24AA3CE,ccaga1,Gingo impur,un,le,Gingos impurs,des,les,du,au
_453E46FF7B39B8F6,ccaga2,Gingo tuméfié,un,le,Gingos tuméfiés,des,les,du,au
_94E027802633893E,ccaga3,Gingo contaminé,un,le,Gingos contaminés,des,les,du,au
_C472216FBB1A44FA,ccaga4,Gingo infecté,un,le,Gingos infectés,des,les,du,au
_06CF4A177BFADC04,ccagb1,Gingo écœurant,un,le,Gingos écœurants,des,les,du,au
_446E82103DDA9803,ccagb2,Gingo puant,un,le,Gingos puants,des,les,du,au
_458F1915ECD43072,ccagb3,Gingo morbide,un,le,Gingos morbides,des,les,du,au
_C6AE820D3B1AA8FE,ccagb4,Gingo empoisonné,un,le,Gingos empoisonnés,des,les,du,au
_C24F0507B3574713,ccagc1,Gingo souffrant,un,le,Gingos souffrants,des,les,du,au
_85FE1D06B2873AE3,ccagc2,Gingo fiévreux,un,le,Gingos fiévreux,des,les,du,au
_E7245A290EED9929,ccagc3,Gingo putréfié,un,le,Gingos putréfiés,des,les,du,au
_050F721CBE0AC405,ccagc4,Gingo venimeux,un,le,Gingos venimeux,des,les,du,au
_3E0E411170774714,ccagd1,Gingo ravagé,un,le,Gingos ravagés,des,les,du,au
_54308A63B0BE5419,ccagd2,Gingo poisseux,un,le,Gingos poisseux,des,les,du,au
_9613CD8C92C09D84,ccagd3,Gingo pestilentiel,un,le,Gingos pestilentiels,des,les,du,au
_C52F511DE6763474,ccagd4,Gingo délirant,un,le,Gingos délirants,des,les,du,au
_D332E26A35BFAC20,ccage1,Gingo pustuleux,un,le,Gingos pustuleux,des,les,du,au
_011F3904B1875721,ccage2,Gingo suintant,un,le,Gingos suintants,des,les,du,au
_01EE1D0AF0B65B21,ccage3,Gingo écumant,un,le,Gingos écumants,des,les,du,au
_96A0A666B09F7815,ccage4,Gingo répugnant,un,le,Gingos répugnants,des,les,du,au
_C5DE2205B959B401,ccagf1,Gingo dément,un,le,Gingos déments,des,les,du,au
_441F7AFFFC798C0D,ccagf2,Gingo frénétique,un,le,Gingos frénétiques,des,les,du,au
_44BE56FFBB5AA005,ccagf3,Gingo démoniaque,un,le,Gingos démoniaques,des,les,du,au
_E67C811866277F76,ccaja1,Gingo menu,un,le,Gingos menus,des,les,du,au
_5F34F5BAB3981381,ccaja2,Gingo chétif,un,le,Gingos chétifs,des,les,du,au
_E65B3928ECE78F76,ccaja3,Jeune Gingo,un,le,Jeunes Gingos,des,les,du,au
_5F34A1B86B47EB7E,ccaja4,Gingo discipliné,un,le,Gingos disciplinés,des,les,du,au
_C23F310AF3775320,ccajd1,Gingo rugissant,un,le,Gingos rugissants,des,les,du,au
_52F15A62AF4D9406,ccajd2,Gingo maraudeur,un,le,Gingos maraudeurs,des,les,du,au
_C25F6D1DF3D65B20,ccajd3,Gingo chasseur,un,le,Gingos chasseurs,des,les,du,au
_47DE9E13BCAAA006,ccajd4,Gingo rôdeur,un,le,Gingos rôdeurs,des,les,du,au
_C2AF5D1134575321,ccaje1,Gingo traqueur,un,le,Gingos traqueurs,des,les,du,au
_862F51FFE6762C75,ccaje2,Gingo violent,un,le,Gingos violents,des,les,du,au
_876F56FBF9F9AC0D,ccaje3,Gingo effroyable,un,le,Gingos effroyables,des,les,du,au
_5F34A5B3AEA71B7D,ccaje4,Imposant Gingo,un,le,Imposants Gingos,des,les,de l',à l'
_7320310D7E0DF4AB,ccbda1,Clopper menu,un,le,Cloppers menus,des,les,du,au
_F377E909F2186C09,ccbda2,Clopper chétif,un,le,Cloppers chétifs,des,les,du,au
_EEFF7127812DFCAB,ccbda3,Jeune Clopper,un,le,Jeunes Cloppers,des,les,du,au
_F3774105ECB67409,ccbda4,Clopper discipliné,un,le,Cloppers disciplinés,des,les,du,au
_57F232783EAB6977,ccbdb1,Clopper vigoureux,un,le,Cloppers vigoureux,des,les,du,au
_18A02279FF595D78,ccbdb2,Clopper grondeur,un,le,Cloppers grondeurs,des,les,du,au
_546122793B1A6178,ccbdb3,Clopper renfrogné,un,le,Cloppers renfrognés,des,les,du,au
_0400CA6279A914B6,ccbdb4,Clopper hurlant,un,le,Cloppers hurlants,des,les,du,au
_73613107FCCDF4AD,ccbdc1,Clopper angoissant,un,le,Cloppers angoissants,des,les,du,au
_5A55025FC414C136,ccbdc2,Clopper cruel,un,le,Cloppers cruels,des,les,du,au
_5A75FA6A4564CD36,ccbdc3,Clopper nuisible,un,le,Cloppers nuisibles,des,les,du,au
_D570CA78BC290D78,ccbdc4,Clopper fulminant,un,le,Cloppers fulminants,des,les,du,au
_A988ACAB6877F3AD,ccbde5,Nekothus,un,le,Nekothus,des,les,du,au
_06C59A5F341EE8C7,ccbga1,Clopper impur,un,le,Cloppers impurs,des,les,du,au
_1A10D66A41C91168,ccbga2,Clopper tuméfié,un,le,Cloppers tuméfiés,des,les,du,au
_69A3E3D328A2E2DB,ccbga3,Clopper contaminé,un,le,Cloppers contaminés,des,les,du,au
_4826AA8DFA4E1550,ccbga4,Clopper infecté,un,le,Cloppers infectés,des,les,du,au
_15A042863C597985,ccbgb1,Clopper écœurant,un,le,Cloppers écœurants,des,les,du,au
_5951FE73800A3972,ccbgb2,Clopper puant,un,le,Cloppers puants,des,les,du,au
_4240E666FC5904B1,ccbgb3,Clopper morbide,un,le,Cloppers morbides,des,les,du,au
_5861066A7F1A4969,ccbgb4,Clopper empoisonné,un,le,Cloppers empoisonnés,des,les,du,au
_17960A2B052C5F10,ccbgc1,Clopper souffrant,un,le,Cloppers souffrants,des,les,du,au
_9CD5262D339D3FD0,ccbgc2,Clopper fiévreux,un,le,Cloppers fiévreux,des,les,du,au
_5E0553919FC19159,ccbgc3,Clopper putréfié,un,le,Cloppers putréfiés,des,les,du,au
_95914E7CBC4A917C,ccbgc4,Clopper venimeux,un,le,Cloppers venimeux,des,les,du,au
_5C05FA40424C270B,ccbgd1,Clopper ravagé,un,le,Cloppers ravagés,des,les,du,au
_9704166F4694C135,ccbgd2,Clopper poisseux,un,le,Cloppers poisseux,des,les,du,au
_34E9E6C26305157F,ccbgd3,Clopper pestilentiel,un,le,Cloppers pestilentiels,des,les,du,au
_C4D0CA6F79AA14B8,ccbgd4,Clopper délirant,un,le,Cloppers délirants,des,les,du,au
_9C762E694EF6D94C,ccbge1,Clopper pustuleux,un,le,Cloppers pustuleux,des,les,du,au
_5A653A2F03EC331E,ccbge2,Clopper suintant,un,le,Cloppers suintants,des,les,du,au
_5905FA2B851B371B,ccbge3,Clopper écumant,un,le,Cloppers écumants,des,les,du,au
_1B7402740804D536,ccbge4,Clopper répugnant,un,le,Cloppers répugnants,des,les,du,au
_5890CE6E7F490571,ccbgf1,Clopper dément,un,le,Cloppers déments,des,les,du,au
_D871F266FF2A2D69,ccbgf2,Clopper frénétique,un,le,Cloppers frénétiques,des,les,du,au
_96100274BDC94177,ccbgf3,Clopper démoniaque,un,le,Cloppers démoniaques,des,les,du,au
_B05F282369C84BCF,ccbla1,Clopper menu,un,le,Cloppers menus,des,les,du,au
_238A8DED5DCAD3B2,ccbla2,Clopper chétif,un,le,Cloppers chétifs,des,les,du,au
_D296F656A3DBC41B,ccblb1,Clopper vigoureux,un,le,Cloppers vigoureux,des,les,du,au
_D0B6366721297C0E,ccblb2,Clopper grondeur,un,le,Cloppers grondeurs,des,les,du,au
_D0B6365860EA800E,ccblb3,Clopper renfrogné,un,le,Cloppers renfrognés,des,les,du,au
_74FF4125B54C389A,ccblb4,Clopper hurlant,un,le,Cloppers hurlants,des,les,du,au
_B05F381FE94843CD,ccblc1,Clopper angoissant,un,le,Cloppers angoissants,des,les,du,au
_2093B5446E2F1879,ccblc2,Clopper cruel,un,le,Cloppers cruels,des,les,du,au
_E1D3AD3D6E9F407B,ccblc3,Clopper nuisible,un,le,Cloppers nuisibles,des,les,du,au
_8DC5DA596089840F,ccblc4,Clopper fulminant,un,le,Cloppers fulminants,des,les,du,au
_7620310D7E0DF4AB,ccbpa1,Clopper menu,un,le,Cloppers menus,des,les,du,au
_F677E909F2186C09,ccbpa2,Clopper chétif,un,le,Cloppers chétifs,des,les,du,au
_F1FF7127812DFCAB,ccbpa3,Jeune Clopper,un,le,Jeunes Cloppers,des,les,du,au
_F6774105ECB67409,ccbpa4,Clopper discipliné,un,le,Cloppers disciplinés,des,les,du,au
_5AF232783EAB6977,ccbpb1,Clopper vigoureux,un,le,Cloppers vigoureux,des,les,du,au
_1BA02279FF595D78,ccbpb2,Clopper grondeur,un,le,Cloppers grondeurs,des,les,du,au
_576122793B1A6178,ccbpb3,Clopper renfrogné,un,le,Cloppers renfrognés,des,les,du,au
_0700CA6279A914B6,ccbpb4,Clopper hurlant,un,le,Cloppers hurlants,des,les,du,au
_76613107FCCDF4AD,ccbpc1,Clopper angoissant,un,le,Cloppers angoissants,des,les,du,au
_5D55025FC414C136,ccbpc2,Clopper cruel,un,le,Cloppers cruels,des,les,du,au
_5D75FA6A4564CD36,ccbpc3,Clopper nuisible,un,le,Cloppers nuisibles,des,les,du,au
_D870CA78BC290D78,ccbpc4,Clopper fulminant,un,le,Cloppers fulminants,des,les,du,au
_659C8112A808637C,cccda1,Goari menu,un,le,Goaris menus,des,les,du,au
_9BB4F5BA3249C792,cccda2,Goari chétif,un,le,Goaris chétifs,des,les,du,au
_657B39222EC8737C,cccda3,Jeune Goari,un,le,Jeunes Goaris,des,les,du,au
_9BB4A1B8EAF89F8F,cccda4,Goari discipliné,un,le,Goaris disciplinés,des,les,du,au
_81F026177D7BC41C,cccdb1,Goari vigoureux,un,le,Goaris vigoureux,des,les,du,au
_020F6A10BC19800F,cccdb2,Goari grondeur,un,le,Goaris grondeurs,des,les,du,au
_020F2E1CF8DA840F,cccdb3,Goari renfrogné,un,le,Goaris renfrognés,des,les,du,au
_054F213960343472,cccdb4,Goari hurlant,un,le,Goaris hurlants,des,les,du,au
_659C911226A8537E,cccdc1,Goari angoissant,un,le,Goaris angoissants,des,les,du,au
_5420C263AF0F3413,cccdc2,Goari cruel,un,le,Goaris cruels,des,les,du,au
_16409665AF104011,cccdc3,Goari nuisible,un,le,Goaris nuisibles,des,les,du,au
_7D6FDE1579798807,cccdc4,Goari fulminant,un,le,Goaris fulminants,des,les,du,au
_473F3D1B61C6EB1F,cccgb1,Goari écœurant,un,le,Goaris écœurants,des,les,du,au
_043F410A2348D30C,cccgb2,Goari puant,un,le,Goaris puants,des,les,du,au
_20ACDC1F69867B52,cccgb3,Goari morbide,un,le,Goaris morbides,des,les,du,au
_03CF650FE1C7C300,cccgb4,Goari empoisonné,un,le,Goaris empoisonnés,des,les,du,au
_ACB055036BA5B2C3,cccgc1,Goari souffrant,un,le,Goaris souffrants,des,les,du,au
_B1DBB5FCABF5AA82,cccgc2,Goari fiévreux,un,le,Goaris fiévreux,des,les,du,au
_4173655405ED5C0C,cccgc3,Goari putréfié,un,le,Goaris putréfiés,des,les,du,au
_030F611AA2C71B1A,cccgc4,Goari venimeux,un,le,Goaris venimeux,des,les,du,au
_ACCF3D0A271686C6,cccgd1,Goari ravagé,un,le,Goaris ravagés,des,les,du,au
_490EA93CDCFB8C08,cccgd2,Goari poisseux,un,le,Goaris poisseux,des,les,du,au
_8CF5157146FDB43F,cccgd3,Goari pestilentiel,un,le,Goaris pestilentiels,des,les,du,au
_21FCF82627478F46,cccgd4,Goari délirant,un,le,Goaris délirants,des,les,du,au
_4710A93CE4BFC015,cccge1,Goari pustuleux,un,le,Goaris pustuleux,des,les,du,au
_EE1F9DFBEC159ACB,cccge2,Goari suintant,un,le,Goaris suintants,des,les,du,au
_EE1F91F7AD04C6BE,cccge3,Goari écumant,un,le,Goaris écumants,des,les,du,au
_4BEE8142DC7D9409,cccge4,Goari répugnant,un,le,Goaris répugnants,des,les,du,au
_8520290560668704,cccgf1,Goari dément,un,le,Goaris déments,des,les,du,au
_C2307D06A1579304,cccgf2,Goari frénétique,un,le,Goaris frénétiques,des,les,du,au
_45CF25065FC6A716,cccgf3,Goari démoniaque,un,le,Goaris démoniaques,des,les,du,au
_E22CF429E5D6874C,cccgf4,Goari mortel,un,le,Goaris mortels,des,les,du,au
_185888DD17690776,cccla1,Goari menu,un,le,Goaris menus,des,les,du,au
_63257C936AF66EBD,cccla2,Goari chétif,un,le,Goaris chétifs,des,les,du,au
_89106109DFC70B1F,ccclb1,Goari vigoureux,un,le,Goaris vigoureux,des,les,du,au
_464F69192367A30C,ccclb2,Goari grondeur,un,le,Goaris grondeurs,des,les,du,au
_464F69195F37D70C,ccclb3,Goari renfrogné,un,le,Goaris renfrognés,des,les,du,au
_5FFCF82927469B44,ccclb4,Goari hurlant,un,le,Goaris hurlants,des,les,du,au
_689C8112A808637C,cccpa1,Goari menu,un,le,Goaris menus,des,les,du,au
_9EB4F5BA3249C792,cccpa2,Goari chétif,un,le,Goaris chétifs,des,les,du,au
_687B39222EC8737C,cccpa3,Jeune Goari,un,le,Jeunes Goaris,des,les,du,au
_9EB4A1B8EAF89F8F,cccpa4,Goari discipliné,un,le,Goaris disciplinés,des,les,du,au
_84F026177D7BC41C,cccpb1,Goari vigoureux,un,le,Goaris vigoureux,des,les,du,au
_050F6A10BC19800F,cccpb2,Goari grondeur,un,le,Goaris grondeurs,des,les,du,au
_050F2E1CF8DA840F,cccpb3,Goari renfrogné,un,le,Goaris renfrognés,des,les,du,au
_084F213960343472,cccpb4,Goari hurlant,un,le,Goaris hurlants,des,les,du,au
_689C911226A8537E,cccpc1,Goari angoissant,un,le,Goaris angoissants,des,les,du,au
_5720C263AF0F3413,cccpc2,Goari cruel,un,le,Goaris cruels,des,les,du,au
_19409665AF104011,cccpc3,Goari nuisible,un,le,Goaris nuisibles,des,les,du,au
_806FDE1579798807,cccpc4,Goari fulminant,un,le,Goaris fulminants,des,les,du,au
_E3C159EFE23868D9,ccdfa1,Torbak menu,un,le,Torbaks menus,des,les,du,au
_FC5A48282A985BA7,ccdfa2,Torbak chétif,un,le,Torbaks chétifs,des,les,du,au
_E37F590FE67870D9,ccdfa3,Jeune Torbak,un,le,Jeunes Torbaks,des,les,du,au
_FC5AF411A7A657A7,ccdfa4,Torbak discipliné,un,le,Torbaks disciplinés,des,les,du,au
_D9F4BD84C0BA6823,ccdfb1,Torbak vigoureux,un,le,Torbaks vigoureux,des,les,du,au
_5A24A18040692424,ccdfb2,Torbak grondeur,un,le,Torbaks grondeurs,des,les,du,au
_5A33D1807C2A2824,ccdfb3,Torbak renfrogné,un,le,Torbaks renfrognés,des,les,du,au
_3F8E2511B83B13D0,ccdfb4,Torbak hurlant,un,le,Torbaks hurlants,des,les,du,au
_E3C179E7E0B868DB,ccdfc1,Torbak angoissant,un,le,Torbaks angoissants,des,les,du,au
_08E5065B6F7E415B,ccdfc2,Torbak cruel,un,le,Torbaks cruels,des,les,du,au
_4A75FE5DB10E3D5D,ccdfc3,Torbak nuisible,un,le,Torbaks nuisibles,des,les,du,au
_1AC3617FFDC9080F,ccdfc4,Torbak fulminant,un,le,Torbaks fulminants,des,les,du,au
_422FEE44349D7BF6,ccdfd1,Torbak rugissant,un,le,Torbaks rugissants,des,les,du,au
_C745CA5B2EDE055C,ccdfd2,Torbak maraudeur,un,le,Torbaks maraudeurs,des,les,du,au
_C3FF0E47B6FC83F6,ccdfd3,Torbak chasseur,un,le,Torbaks chasseurs,des,les,du,au
_5A24C58040FA2C26,ccdfd4,Torbak rôdeur,un,le,Torbaks rôdeurs,des,les,du,au
_046F1646F57D7BF7,ccdfe1,Torbak traqueur,un,le,Torbaks traqueurs,des,les,du,au
_3F8EDDFFBC3C0BD3,ccdfe2,Torbak violent,un,le,Torbaks violents,des,les,du,au
_58C48970BDB93C21,ccdfe3,Torbak effroyable,un,le,Torbaks effroyables,des,les,du,au
_FC5AF80D681743AB,ccdfe4,Imposant Torbak,un,le,Imposants Torbaks,des,les,de l',à l'
_E2A9A8A2A2A61AB3,ccdff5,Vispa,un,le,Vispas,des,les,du,au
_3F3EB990F413B022,ccdgb1,Torbak écœurant,un,le,Torbaks écœurants,des,les,du,au
_3DFE91787EB55414,ccdgb2,Torbak puant,un,le,Torbaks puants,des,les,du,au
_79DBF90B6717A3A3,ccdgb3,Torbak morbide,un,le,Torbaks morbides,des,les,du,au
_BF7EB978FA554402,ccdgb4,Torbak empoisonné,un,le,Torbaks empoisonnés,des,les,du,au
_E4C159EFE23868D9,ccdja1,Torbak menu,un,le,Torbaks menus,des,les,du,au
_FD5A48282A985BA7,ccdja2,Torbak chétif,un,le,Torbaks chétifs,des,les,du,au
_E47F590FE67870D9,ccdja3,Jeune Torbak,un,le,Jeunes Torbaks,des,les,du,au
_FD5AF411A7A657A7,ccdja4,Torbak discipliné,un,le,Torbaks disciplinés,des,les,du,au
_DAF4BD84C0BA6823,ccdjb1,Torbak vigoureux,un,le,Torbaks vigoureux,des,les,du,au
_5B24A18040692424,ccdjb2,Torbak grondeur,un,le,Torbaks grondeurs,des,les,du,au
_5B33D1807C2A2824,ccdjb3,Torbak renfrogné,un,le,Torbaks renfrognés,des,les,du,au
_408E2511B83B13D0,ccdjb4,Torbak hurlant,un,le,Torbaks hurlants,des,les,du,au
_E4C179E7E0B868DB,ccdjc1,Torbak angoissant,un,le,Torbaks angoissants,des,les,du,au
_09E5065B6F7E415B,ccdjc2,Torbak cruel,un,le,Torbaks cruels,des,les,du,au
_4B75FE5DB10E3D5D,ccdjc3,Torbak nuisible,un,le,Torbaks nuisibles,des,les,du,au
_1BC3617FFDC9080F,ccdjc4,Torbak fulminant,un,le,Torbaks fulminants,des,les,du,au
_432FEE44349D7BF6,ccdjd1,Torbak rugissant,un,le,Torbaks rugissants,des,les,du,au
_C845CA5B2EDE055C,ccdjd2,Torbak maraudeur,un,le,Torbaks maraudeurs,des,les,du,au
_C4FF0E47B6FC83F6,ccdjd3,Torbak chasseur,un,le,Torbaks chasseurs,des,les,du,au
_5B24C58040FA2C26,ccdjd4,Torbak rôdeur,un,le,Torbaks rôdeurs,des,les,du,au
_65C159EFE23868D9,ccdla1,Torbak menu,un,le,Torbaks menus,des,les,du,au
_7E5A48282A985BA7,ccdla2,Torbak chétif,un,le,Torbaks chétifs,des,les,du,au
_657F590FE67870D9,ccdla3,Jeune Torbak,un,le,Jeunes Torbaks,des,les,du,au
_7E5AF411A7A657A7,ccdla4,Torbak discipliné,un,le,Torbaks disciplinés,des,les,du,au
_866F1646F57D7BF7,ccdle1,Torbak traqueur,un,le,Torbaks traqueurs,des,les,du,au
